"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-31.8571757299853,-17.7531696334087,38.4974809778842
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-39.306019982724,-29.0324229817587,42.2511303609985
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",42.2361469457901,-50.2534695820068,31.8539698683753
"Left_Lateral_11-Tip_of_the_jugular_process",57.2027467185253,-47.1406073756738,40.2731375070955
"Left_Lateral_14-Tip_of_the_postmandibular_process",2.98173762855686,-36.1792457715097,23.0596504778129
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-35.1862948141218,-31.4086645922638,38.5955905771639
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.8793455960219,-33.7831242410657,39.8508127701416
"Left_Lateral_4-Posterior_end_of_molar_row",3.9287043872209,-37.1435734597653,41.0545377904023
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.9011625739046,-37.2091650701377,32.724304529616
"Left_Lateral_6-Tip_of_the_postorbital_process",3.06970422069861,-22.8829136366504,23.1935232118175
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.2237157919785,-30.7018558734975,39.0794308969386
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",26.5716943960925,-47.8734012279844,32.1732235429357
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.8808040918938,-41.5864200554435,48.1885105317272
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-39.3195703376652,-21.8275346990726,49.3656968022615
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",44.1937522204799,-19.2670735552752,66.2006922617927
"Right_Lateral_11-Tip_of_the_jugular_process",58.5802827233075,-28.2859258360907,61.7965990950946
"Right_Lateral_14-Tip_of_the_postmandibular_process",4.35327617854708,-6.48203586973846,55.7686273217785
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-35.0243884454742,-19.0220085001036,51.9894908862483
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.417163805056,-20.0780193274246,54.4838804618045
"Right_Lateral_4-Posterior_end_of_molar_row",4.30387998712435,-24.5306577948877,53.8667044474159
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-10.9554293280645,-14.28252634205,57.3073302868216
"Right_Lateral_6-Tip_of_the_postorbital_process",3.49292508485263,-3.3530363570286,42.7170666438801
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.3380683239136,-22.0358963194109,47.5195717227846
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",28.1856443923049,-18.4458002438083,64.6289601385909
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.1301533997058,-33.0334454702619,56.0250574849135
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-38.7145447976184,-28.0172523125836,48.5143273925184
"Ventral_10-Posterior_edge_of_the_jugular_foramen",55.844554974188,-31.2301074714399,56.4242841130108
"Ventral_12-Anterior_point_of_the_foramen_magnum",59.3891654864668,-38.6626045709216,52.2192776231825
"Ventral_13-Posterior_point_of_incisive_foramen",-32.8190420932728,-28.2425453402288,45.6575775107169
"Ventral_14-Anterior_edge_of_P4",-13.8640296511158,-40.1919357172985,42.2447720437517
"Ventral_15-Posterior_edge_of_P4",-2.90887949005457,-43.9825411039131,40.0561708930144
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",4.91854062582761,-38.0111245472294,41.5956511317888
"Ventral_18-Tip_of_ventral_squamosal_projection",29.3582308362901,-44.5599303599943,40.7238642110962
"Ventral_19-Anterior_point_of_external_auditory_meatus",38.2912223986602,-47.8236048970144,34.7682723650572
"Ventral_2-Posterior_point_of_incisive_foramen",-32.640108893852,-25.5353303643356,48.4981863334395
"Ventral_20-Posterior_edge_of_the_jugular_foramen",55.256864050338,-41.6525254335997,44.476463871506
"Ventral_3-Anterior_edge_of_P4",-13.2455764399339,-24.3119777153653,59.3497241221231
"Ventral_4-Posterior_edge_of_P4",-1.75353198730481,-23.6492557319912,62.90939956458
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",5.51046660757856,-25.3579996584299,55.8702730056427
"Ventral_6-Posterior_junction_of_left_and_right_palatine",18.2199592359728,-33.4816750589774,49.3437807812047
"Ventral_8-Tip_of_ventral_squamosal_projection",30.4086845799727,-27.2075627909088,61.3824174914358
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.8548234939322,-21.6965993288509,64.0262882125603
