"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-30.3727749327211,-16.9592989151292,38.1356492991711
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-38.2357666935183,-29.1747039752267,42.6162622636759
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",41.6737036862635,-49.1449051633115,32.2306285902896
"Left_Lateral_11-Tip_of_the_jugular_process",56.3891548335602,-45.587860436507,39.5015154062792
"Left_Lateral_14-Tip_of_the_postmandibular_process",2.21127630958,-36.4346112033419,23.5439351723794
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.5055096588138,-31.7092539566606,39.1188007396566
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.301903775645,-34.1513324584484,41.1647275870887
"Left_Lateral_4-Posterior_end_of_molar_row",3.94458068877063,-37.7320986397478,42.7038364894452
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-12.6332342012726,-36.6516219144471,33.311811053865
"Left_Lateral_6-Tip_of_the_postorbital_process",2.4822409914578,-23.7568406027535,25.9027132837834
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.6087012374951,-30.7439539993946,41.405446275012
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",26.1165862197731,-48.2969881071399,31.5064186674481
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.2203977791304,-41.596655645879,48.6722845188341
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.9024625316776,-20.2693367943256,48.7638837498948
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",43.5358685600322,-20.0236656745967,65.5617574188963
"Right_Lateral_11-Tip_of_the_jugular_process",57.4333723024964,-27.7866563858572,61.123148397193
"Right_Lateral_14-Tip_of_the_postmandibular_process",4.29153632580686,-5.02480153224508,56.1109920702352
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.9033768246626,-18.0284856789966,51.2410673981091
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.7102245883855,-20.1105476704494,53.0969621821215
"Right_Lateral_4-Posterior_end_of_molar_row",4.48673082735964,-24.9454766782032,54.6118656868888
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-10.9280005672596,-14.1929935773207,56.0078423187202
"Right_Lateral_6-Tip_of_the_postorbital_process",3.48237925887312,-5.47762783175665,43.4173232558143
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.3704616503507,-23.2851902006574,47.9959379659445
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",27.8703678955451,-18.4333244467547,64.8794947940434
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.1392940037709,-33.7671535270283,56.6661273563619
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-37.6831953713356,-27.7426550441585,47.2059683459246
"Ventral_10-Posterior_edge_of_the_jugular_foramen",54.9270153698823,-30.813159841063,55.1249871575786
"Ventral_12-Anterior_point_of_the_foramen_magnum",58.0319618379992,-38.072960087888,51.0378400488489
"Ventral_13-Posterior_point_of_incisive_foramen",-32.4443069916306,-27.7635047133972,44.1086209533778
"Ventral_14-Anterior_edge_of_P4",-13.2477032106874,-40.9605690475722,41.5470197032669
"Ventral_15-Posterior_edge_of_P4",-2.45589989791562,-44.5332822417571,39.5717898021481
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",5.05450368892952,-38.8616727459263,41.880025735891
"Ventral_18-Tip_of_ventral_squamosal_projection",29.8201204336374,-44.9314097578222,40.8825425063668
"Ventral_19-Anterior_point_of_external_auditory_meatus",38.1670086872544,-46.7011639999808,35.0389366786889
"Ventral_2-Posterior_point_of_incisive_foramen",-31.7297718291034,-25.6193685861433,47.3465915703175
"Ventral_20-Posterior_edge_of_the_jugular_foramen",54.4728465302533,-40.4921764263246,43.7293933558031
"Ventral_3-Anterior_edge_of_P4",-12.5184333759642,-24.5633555154606,59.4134411516755
"Ventral_4-Posterior_edge_of_P4",-1.38749401340417,-24.1825235816157,63.2461844573507
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",5.63666451233791,-26.2386336652515,56.2113854473534
"Ventral_6-Posterior_junction_of_left_and_right_palatine",16.4895199184306,-33.144157052921,49.2986876519642
"Ventral_8-Tip_of_ventral_squamosal_projection",30.4771248290788,-26.9383240316473,61.8561885342249
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.5601248999774,-22.3622648642927,63.7356762209926
