"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-38.7269673539724,-15.7190066946234,36.7705648998594
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-46.9721179532917,-31.817802948356,31.918690176085
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",49.321124040225,-48.3004429284815,41.1380098471552
"Left_Lateral_11-Tip_of_the_jugular_process",63.1500869591844,-52.0737795351932,34.0379624680543
"Left_Lateral_14-Tip_of_the_postmandibular_process",5.21566112628676,-27.852481182165,24.6507034349861
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-41.9614942583267,-32.4402594863313,33.2845063524762
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-35.8977904902878,-35.6709377421218,37.1711880392502
"Left_Lateral_4-Posterior_end_of_molar_row",0.539346219203704,-42.5379255430469,29.5180662633786
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-14.4261211308089,-31.8275541343591,38.9255022361047
"Left_Lateral_6-Tip_of_the_postorbital_process",2.11142894169117,-14.6987945673914,32.1552887660657
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.4292647209323,-34.7323791751861,22.5493331073229
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",31.0786780447468,-50.0173625236085,37.0426596668374
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",34.4205563033273,-44.8898662384625,52.1661085773005
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-44.9540961750522,-20.9601896653078,50.3328318438161
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",50.1323189836337,-16.9212385228078,68.054184232145
"Right_Lateral_11-Tip_of_the_jugular_process",66.1931385673252,-27.5721727638564,61.7193901427742
"Right_Lateral_14-Tip_of_the_postmandibular_process",2.91235346604542,-1.39988164082238,54.7467876417029
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-40.6787864289065,-17.5413703786831,54.4586588301884
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-33.8881265521685,-19.6754226990084,56.7904273426049
"Right_Lateral_4-Posterior_end_of_molar_row",3.14177912967831,-24.0763435687209,55.7002951815708
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-12.7433410305727,-11.0807510222859,56.6187620980745
"Right_Lateral_6-Tip_of_the_postorbital_process",-1.77751526206687,-0.548467880649923,39.5340591698534
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",17.316246706752,-21.8291229663563,44.9716141494372
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",33.060777630319,-17.0613797395172,68.0203662480563
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",36.0994977615749,-35.1732542428253,58.2856859228259
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-45.6856758424465,-27.226418636723,49.7258039025479
"Ventral_10-Posterior_edge_of_the_jugular_foramen",62.584703444477,-31.7374248275024,55.7855263683872
"Ventral_12-Anterior_point_of_the_foramen_magnum",66.616767111867,-39.8568231502433,51.0681432702658
"Ventral_13-Posterior_point_of_incisive_foramen",-38.9343229990398,-27.43471872476,46.3822298071334
"Ventral_14-Anterior_edge_of_P4",-17.2088948215006,-42.6945070391332,42.6704010183711
"Ventral_15-Posterior_edge_of_P4",-5.4560546640896,-47.5919340619952,41.0074463845172
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.20506758278965,-40.0668882634655,43.1546692775614
"Ventral_18-Tip_of_ventral_squamosal_projection",34.7177639430911,-49.0658988378875,41.9899339342972
"Ventral_19-Anterior_point_of_external_auditory_meatus",42.8490379518114,-52.2750350102076,32.6409222298073
"Ventral_2-Posterior_point_of_incisive_foramen",-38.5773339659388,-24.5470896697955,49.3529560813602
"Ventral_20-Posterior_edge_of_the_jugular_foramen",61.4687006810067,-44.1934529799711,42.9443274033632
"Ventral_3-Anterior_edge_of_P4",-15.4303943465411,-23.6649085962465,61.5531538646653
"Ventral_4-Posterior_edge_of_P4",-3.17877822505775,-23.6981686368005,65.3283547300097
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",4.29955186285583,-25.4834736590985,57.321192505576
"Ventral_6-Posterior_junction_of_left_and_right_palatine",17.1640766473521,-33.7382866032064,49.3518772730643
"Ventral_8-Tip_of_ventral_squamosal_projection",36.9051451273746,-27.5031326168766,63.5193735794865
"Ventral_9-Anterior_point_of_external_auditory_meatus",45.4982233605663,-20.0102171153202,66.1677529945853
