"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-34.905766918081,-15.8935944178227,36.6133696592382
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-43.8033582927832,-29.3458837077209,41.421507945238
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",47.3911221809308,-51.78423853394,31.6037750772106
"Left_Lateral_11-Tip_of_the_jugular_process",62.5867380670118,-48.6129285675103,40.8358968761118
"Left_Lateral_14-Tip_of_the_postmandibular_process",1.25676875007942,-36.4206428120574,18.7013560711932
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-40.2171159665532,-32.0779213582189,37.0868082020614
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-33.7295707421377,-35.2647193581313,39.3846216619304
"Left_Lateral_4-Posterior_end_of_molar_row",1.70443821582945,-37.5101734084618,40.5262031370443
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-14.814449018557,-35.6478311359963,31.827632356745
"Left_Lateral_6-Tip_of_the_postorbital_process",1.53577537854725,-20.8897317002096,19.4029370104383
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.7029776340377,-29.4575964942771,39.3785936868171
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",29.5620548338164,-51.3553904277745,29.7930177426756
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",32.7721471480829,-42.5314238151878,49.821540420774
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-43.5974625868007,-20.254731958074,50.2018983652021
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",49.2448550338617,-17.9493797605473,67.8389085353534
"Right_Lateral_11-Tip_of_the_jugular_process",64.0623958312996,-27.5858208526865,62.5070955812669
"Right_Lateral_14-Tip_of_the_postmandibular_process",3.11467047627504,-1.83261875781062,56.0415844008287
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-39.5767247765341,-16.6372670910537,53.562764732236
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-33.2339436564138,-19.2841382336547,56.199911134703
"Right_Lateral_4-Posterior_end_of_molar_row",2.38348114781678,-24.4190043182944,55.6032168287454
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-13.4778363435533,-11.2793563109342,56.5913457328593
"Right_Lateral_6-Tip_of_the_postorbital_process",3.00618079933499,-1.73652423650175,41.5146386711089
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.6913755790155,-22.1395823129459,47.0802517669389
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",32.0439670935276,-16.9879560518789,67.7756911778685
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",32.9366073947176,-35.0599437872387,57.5772085340417
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-43.841612155977,-28.4008541036066,48.9355589891479
"Ventral_10-Posterior_edge_of_the_jugular_foramen",60.9552182447115,-31.0696290916831,57.550021114802
"Ventral_12-Anterior_point_of_the_foramen_magnum",65.2317394621088,-39.823069818628,53.0841482375414
"Ventral_13-Posterior_point_of_incisive_foramen",-36.5574735661209,-28.6371921059909,45.3611679121736
"Ventral_14-Anterior_edge_of_P4",-16.9090462642279,-41.4583321442261,41.2993330831501
"Ventral_15-Posterior_edge_of_P4",-5.06117326174345,-45.7624504048724,39.0894701534351
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.25626405790983,-38.7173750620864,41.2204045776311
"Ventral_18-Tip_of_ventral_squamosal_projection",32.7890445137639,-48.0969563822512,40.3231519827921
"Ventral_19-Anterior_point_of_external_auditory_meatus",43.4655204403416,-50.6523879049459,31.0780008612938
"Ventral_2-Posterior_point_of_incisive_foramen",-36.3658853910554,-25.6566047172624,48.8054173639871
"Ventral_20-Posterior_edge_of_the_jugular_foramen",60.3118727901204,-42.5008253349038,43.1928819357298
"Ventral_3-Anterior_edge_of_P4",-15.9163483301644,-24.1657275387742,60.8131102164324
"Ventral_4-Posterior_edge_of_P4",-3.44257764453112,-23.868258072777,64.3439154828602
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",4.11915481267045,-25.5751499357031,56.9096144456107
"Ventral_6-Posterior_junction_of_left_and_right_palatine",18.2031716455071,-33.2944867820265,49.1392094276443
"Ventral_8-Tip_of_ventral_squamosal_projection",34.5871731549224,-27.093545002408,63.9017629672277
"Ventral_9-Anterior_point_of_external_auditory_meatus",44.4691150430433,-20.4753224083258,66.5867672028347
