"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-15.6350716131651,-38.9018759021771,24.2872610587767
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-23.9033486506714,-48.6875742957485,27.2448829419937
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",39.8221527358949,-80.8807520443492,-4.96555125013034
"Left_Lateral_11-Tip_of_the_jugular_process",54.7224419158677,-81.2268584579165,-3.06850928775243
"Left_Lateral_14-Tip_of_the_postmandibular_process",5.86803838539192,-59.6315616791722,-1.29500699055068
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-22.1900199276936,-50.653139738279,22.4706505784779
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-18.0953636439192,-54.1040180065522,22.0750000379776
"Left_Lateral_4-Posterior_end_of_molar_row",10.7396576064826,-64.6039371982451,15.6929621350432
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-4.56834641474956,-59.405218911764,10.8859529820303
"Left_Lateral_6-Tip_of_the_postorbital_process",9.22715009836567,-47.2847793336461,2.08252169240817
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",21.6613597164578,-60.0959244341725,11.8288781529421
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",23.745586337795,-76.5263384025845,-1.48319658093033
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",34.8236375360947,-74.1337925283055,12.624656441317
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-19.8522961425109,-44.0690002895052,35.8210462370101
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",55.6929808665288,-58.8836273062427,25.4803735748616
"Right_Lateral_11-Tip_of_the_jugular_process",65.1561361333685,-66.3337870297594,17.7737782971428
"Right_Lateral_14-Tip_of_the_postmandibular_process",22.1485201454622,-37.2704946641138,30.2148199412057
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-15.2354373237783,-42.3552754857237,36.6405913688322
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-10.1967974646043,-44.589213376289,37.4276374163072
"Right_Lateral_4-Posterior_end_of_molar_row",17.8506118684745,-55.9130419906213,28.85962640165
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",8.13190960188961,-43.4334866459449,34.7355587127898
"Right_Lateral_6-Tip_of_the_postorbital_process",17.1914532644232,-35.9294662243718,18.8808518968002
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",25.223931685189,-55.0862991559692,19.0858709801834
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",41.0128165963405,-52.7004627592735,31.4376228421419
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",39.8709375771478,-67.5982008064722,21.8484217007956
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-22.2997733265636,-49.0888841751451,34.119269206622
"Ventral_10-Posterior_edge_of_the_jugular_foramen",61.3622735428415,-68.5168169554755,12.9957926248028
"Ventral_12-Anterior_point_of_the_foramen_magnum",62.4210212275339,-75.05919179032,7.44604900670132
"Ventral_13-Posterior_point_of_incisive_foramen",-17.5437524695151,-49.7599089265582,28.9852917068004
"Ventral_14-Anterior_edge_of_P4",-5.70508157980723,-64.2808441201602,20.0042162474172
"Ventral_15-Posterior_edge_of_P4",2.45373700882191,-70.0188230487535,15.1969474587616
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",10.9302261855321,-66.0921449619445,14.9969684300472
"Ventral_18-Tip_of_ventral_squamosal_projection",29.9092180105091,-76.1157900057625,6.05797482038158
"Ventral_19-Anterior_point_of_external_auditory_meatus",36.8938234136645,-78.1138982220482,-1.07654696648895
"Ventral_2-Posterior_point_of_incisive_foramen",-15.7637736670389,-47.7339335466691,31.9290174877815
"Ventral_20-Posterior_edge_of_the_jugular_foramen",55.6251567000875,-76.5080160987225,1.26248612884044
"Ventral_3-Anterior_edge_of_P4",3.64167139583343,-52.0409042836472,37.3716039316575
"Ventral_4-Posterior_edge_of_P4",14.3554603179398,-54.1428678451778,37.7996951878003
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",18.6198989251643,-56.5082358841788,29.4131265324296
"Ventral_6-Posterior_junction_of_left_and_right_palatine",23.7193978983123,-62.9908035613191,18.6199806567493
"Ventral_8-Tip_of_ventral_squamosal_projection",40.8033053846245,-61.9759641532438,27.8876794085006
"Ventral_9-Anterior_point_of_external_auditory_meatus",50.8246471442418,-58.7179407675491,26.1037534661511
