"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-20.1905752293194,-37.5950536726452,10.1588924636009
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-28.0932093511278,-47.4549480591829,15.7452041991151
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",48.8501109759123,-73.2130314312504,4.55375511121656
"Left_Lateral_11-Tip_of_the_jugular_process",63.7299067819156,-69.9551421139757,9.30550996943261
"Left_Lateral_14-Tip_of_the_postmandibular_process",9.63993554548073,-60.6722941867027,-3.99891467156625
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-25.1380875039292,-50.8264004190854,12.7188796642266
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-19.8361567775797,-52.3191277034755,14.0820661658249
"Left_Lateral_4-Posterior_end_of_molar_row",11.9706922616418,-58.1605813973902,13.6608330909613
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-2.72032466495051,-57.7383842789214,6.5008619053142
"Left_Lateral_6-Tip_of_the_postorbital_process",11.3071145343629,-46.9165174292928,-5.15534371916991
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",24.3446270997298,-52.1946308965375,11.1232100133627
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",32.6378864268949,-71.0356948375235,4.19563346217913
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",38.9092513397876,-63.5362628968439,18.810343097993
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-25.5858906895856,-40.4120667917688,40.0282554841471
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",55.4564157758678,-40.9457601324427,29.7311847873736
"Right_Lateral_11-Tip_of_the_jugular_process",65.7410052090299,-49.8997955116584,27.6618645142249
"Right_Lateral_14-Tip_of_the_postmandibular_process",16.9432515801198,-30.7051392956927,45.2527039524282
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-20.8776958307549,-37.1322085782505,40.1946174575706
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-16.3602778320668,-38.221705053314,37.6748498911141
"Right_Lateral_4-Posterior_end_of_molar_row",15.1419073918513,-45.0613627472598,33.7581025619839
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",2.50275193023896,-34.937357455218,39.5712739570917
"Right_Lateral_6-Tip_of_the_postorbital_process",16.2098443014329,-40.3374269103378,55.0796608881127
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",25.5694922648557,-50.7144497049926,40.0213150500087
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",39.4132949189417,-36.2015054375667,31.8190118851194
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",40.5177297483679,-52.9527732488165,26.2860066409434
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-26.6547301847294,-43.9592914307883,21.8558055858412
"Ventral_10-Posterior_edge_of_the_jugular_foramen",64.5853455380062,-53.4272063516185,22.2745194670536
"Ventral_12-Anterior_point_of_the_foramen_magnum",66.959955252117,-62.152058998335,19.0862871185357
"Ventral_13-Posterior_point_of_incisive_foramen",-21.6263728749469,-44.762029491103,18.7902514309896
"Ventral_14-Anterior_edge_of_P4",-4.02279015692856,-58.4954704049701,15.1055861012744
"Ventral_15-Posterior_edge_of_P4",5.6248095043273,-63.7455027034783,13.3163432451672
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",13.2301313000026,-58.3989445119923,14.850442842144
"Ventral_18-Tip_of_ventral_squamosal_projection",36.4284538846177,-65.682273786999,12.7436767711172
"Ventral_19-Anterior_point_of_external_auditory_meatus",45.2725250739487,-70.6441642204972,6.09768569371867
"Ventral_2-Posterior_point_of_incisive_foramen",-20.7141769322411,-41.8996239570114,20.9814733498061
"Ventral_20-Posterior_edge_of_the_jugular_foramen",62.5736725598368,-65.4045918299212,12.2743382471716
"Ventral_3-Anterior_edge_of_P4",-0.542995746989916,-40.4801327399423,29.5422289497996
"Ventral_4-Posterior_edge_of_P4",9.87836454850424,-40.5830471122352,32.7142160173752
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",16.1087927110883,-44.2798394880089,26.6810783896395
"Ventral_6-Posterior_junction_of_left_and_right_palatine",26.9986937307635,-53.8799372069635,20.0036908835511
"Ventral_8-Tip_of_ventral_squamosal_projection",40.4023041045347,-45.9387829972185,29.9410548560879
"Ventral_9-Anterior_point_of_external_auditory_meatus",50.8730835179865,-42.4148003933654,30.009782659912
