"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-19.0955176654554,-38.4318451603655,23.2221666608587
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-28.4411940725515,-48.1695779228703,26.5269918428479
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",40.8807340353611,-81.5353245486607,-4.60382205477665
"Left_Lateral_11-Tip_of_the_jugular_process",54.6934636981175,-82.0180869914976,-1.73085863249365
"Left_Lateral_14-Tip_of_the_postmandibular_process",4.07256946219131,-60.1670758378968,-2.51366622851475
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-26.6637970279133,-50.7874703796213,21.7984310746368
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-21.7432724434645,-53.9148778715817,21.9831860095212
"Left_Lateral_4-Posterior_end_of_molar_row",8.26650462964886,-63.8668743752417,14.0288831006193
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-7.10682776279765,-58.6547090927812,10.5095065573214
"Left_Lateral_6-Tip_of_the_postorbital_process",7.25054324474494,-47.2764499272472,-0.471706700517875
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",20.4979611391181,-59.6074225828078,11.632680887615
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",24.1607834282423,-77.2892399773307,-1.44574368627982
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",33.4832179421189,-74.0474292258846,13.590086840339
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-24.3794654421957,-44.6759930042697,37.0450490422252
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",56.2816793070657,-61.5407692639941,29.839452673822
"Right_Lateral_11-Tip_of_the_jugular_process",65.7536560380333,-69.9825297808708,20.1108514453736
"Right_Lateral_14-Tip_of_the_postmandibular_process",21.098700563664,-38.9902059145423,33.3902175913352
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-18.4624207312444,-42.3071522350758,40.0163036779934
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-14.2542672479485,-46.1118104618209,38.8553141873132
"Right_Lateral_4-Posterior_end_of_molar_row",15.6184217123305,-56.9007609962347,29.935248074725
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",4.58425887677491,-44.3622595228075,36.8897470919338
"Right_Lateral_6-Tip_of_the_postorbital_process",16.8706152530777,-35.8751401984453,21.7858817279386
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",24.2878613352057,-56.3936100232437,20.5777268584517
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",40.9833671262853,-55.8630626434907,35.2395754523736
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",38.3169970880225,-69.6104706563147,23.5134805178862
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-26.1190833196837,-50.2604001582057,34.7785229038177
"Ventral_10-Posterior_edge_of_the_jugular_foramen",60.8418074227966,-71.7106560080108,15.9427958046037
"Ventral_12-Anterior_point_of_the_foramen_magnum",61.4365281686766,-77.3561944823089,9.43974881189173
"Ventral_13-Posterior_point_of_incisive_foramen",-21.4304326263287,-50.7241618693383,30.3532333704185
"Ventral_14-Anterior_edge_of_P4",-8.3848575421419,-63.8897344635963,19.5808464831711
"Ventral_15-Posterior_edge_of_P4",0.323303078154495,-69.5329505362198,14.4738207703356
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",9.28163713748053,-65.44551067409,15.6607622211548
"Ventral_18-Tip_of_ventral_squamosal_projection",29.3191386678962,-76.7670436038446,7.08487825376221
"Ventral_19-Anterior_point_of_external_auditory_meatus",37.4169425039949,-80.0180595767588,-1.85068619898814
"Ventral_2-Posterior_point_of_incisive_foramen",-19.677608936637,-48.6253756927467,33.5701219627905
"Ventral_20-Posterior_edge_of_the_jugular_foramen",55.1502541909628,-77.9896294355766,3.09258681505841
"Ventral_3-Anterior_edge_of_P4",0.763515574568753,-52.9556976118124,38.6913424946357
"Ventral_4-Posterior_edge_of_P4",11.9715246269119,-55.5872552861617,39.2252676304839
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",16.6387075439547,-57.2748458096129,31.0428830905154
"Ventral_6-Posterior_junction_of_left_and_right_palatine",23.6409615116646,-65.0391082484604,20.2270886842992
"Ventral_8-Tip_of_ventral_squamosal_projection",39.3780746831142,-63.9322538413628,29.6944474640369
"Ventral_9-Anterior_point_of_external_auditory_meatus",50.6743931866726,-62.9435849940327,29.6438047093486
