"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",76.9291656397618,-60.1571077301826,-17.8130278837431
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",87.2329193807955,-66.6247220950663,-7.65919174104765
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",15.1920652197402,-30.1286158630518,41.2795358899292
"Left_Lateral_11-Tip_of_the_jugular_process",-2.44491446690625,-32.5328212501353,41.3653623084708
"Left_Lateral_14-Tip_of_the_postmandibular_process",56.5334787619738,-33.7792463331905,11.0395959131995
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",85.4368109402909,-60.9907676557462,-4.25330621231263
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",80.2357603519324,-62.1478657225877,0.881221797420379
"Left_Lateral_4-Posterior_end_of_molar_row",47.7393349193781,-54.4080028957423,14.5675472080544
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",66.4691425710767,-47.186628328842,8.90648839587218
"Left_Lateral_6-Tip_of_the_postorbital_process",51.3325974974969,-34.568023919092,-4.11709909514575
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",34.3354772198299,-47.8363749078204,10.8482438043902
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",32.1640659989941,-35.7012715049491,35.4787055854605
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",19.6037713629366,-52.0050717858786,29.5854976859189
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",81.4512209164388,-76.3964277706035,-14.2814416080148
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-8.00012212931748,-63.1396340413245,11.029620138511
"Right_Lateral_11-Tip_of_the_jugular_process",-16.9735493307237,-51.7575229588007,22.5450642823457
"Right_Lateral_14-Tip_of_the_postmandibular_process",33.0980480727444,-66.9226058989582,-18.5844277603531
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",75.8967972666869,-77.6282323398064,-16.3061770914079
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",70.1320794198535,-78.7791347224226,-11.812227372426
"Right_Lateral_4-Posterior_end_of_molar_row",39.4239702366982,-67.528003436067,3.76646706120609
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",47.9928441148689,-75.400955989719,-13.496890034835
"Right_Lateral_6-Tip_of_the_postorbital_process",39.0110516515269,-54.798500418655,-20.6235634738119
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",29.1953169231091,-55.3110449452004,4.45927770457547
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",7.46928275453935,-71.0352485718029,4.55872092547875
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",13.8624952126768,-60.5581088574617,22.0484413836957
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",84.0968464062767,-74.3542587171284,-7.1257659526171
"Ventral_10-Posterior_edge_of_the_jugular_foramen",-12.2734453108945,-48.8481078055604,25.0148358434146
"Ventral_12-Anterior_point_of_the_foramen_magnum",-12.4171472905105,-42.7981837239061,34.4562398784054
"Ventral_13-Posterior_point_of_incisive_foramen",78.3168117883154,-69.122346424976,-5.79438557469336
"Ventral_14-Anterior_edge_of_P4",66.8314002710758,-60.7768563983938,12.6862401171011
"Ventral_15-Posterior_edge_of_P4",58.1270453835345,-55.1450051818058,20.9449988229692
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",47.6017269602145,-54.3876473165666,17.0733720883253
"Ventral_18-Tip_of_ventral_squamosal_projection",23.1856439637611,-44.5062592910203,34.2840606526715
"Ventral_19-Anterior_point_of_external_auditory_meatus",18.3533896960126,-33.3991730492407,38.2126595312334
"Ventral_2-Posterior_point_of_incisive_foramen",76.4928650555195,-72.2208165183221,-8.13572651613087
"Ventral_20-Posterior_edge_of_the_jugular_foramen",-4.45753495732101,-36.6211552599371,35.5494040916852
"Ventral_3-Anterior_edge_of_P4",55.3003171303248,-77.6385143511957,-2.30084277783299
"Ventral_4-Posterior_edge_of_P4",42.5247633675045,-79.0819041145103,1.39892808527157
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",37.8185480578717,-69.0565115656596,4.67673944579131
"Ventral_6-Posterior_junction_of_left_and_right_palatine",30.4988100995314,-57.7116923551409,16.358955770233
"Ventral_8-Tip_of_ventral_squamosal_projection",9.44645098541656,-65.2781822768354,16.0595257322516
"Ventral_9-Anterior_point_of_external_auditory_meatus",-2.2940602943414,-64.4974809405218,12.4562462549913
