"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",57.5795017337165,-68.5989351171935,-20.5326782728637
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",66.5993059424368,-78.4334908461445,-14.6780922629917
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",21.0010961033018,-48.721546054063,42.2863843457418
"Left_Lateral_11-Tip_of_the_jugular_process",5.54078026246935,-48.4293117952085,45.9962245609396
"Left_Lateral_14-Tip_of_the_postmandibular_process",49.4867058420182,-50.0351259144528,12.515437791148
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",67.3739289395063,-76.2614749141688,-10.0270936010177
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",62.8652785184039,-76.7255977155481,-6.0985469615242
"Left_Lateral_4-Posterior_end_of_molar_row",39.6384338032771,-67.240943054179,13.3893717366504
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",55.5817104636716,-63.8071108503912,6.09463642088186
"Left_Lateral_6-Tip_of_the_postorbital_process",43.6124855926167,-46.887883180524,0.654130630728379
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",29.0912414590289,-59.7637783744388,12.8850521204038
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",32.658903379546,-52.8233968670977,33.0482042319613
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",18.8594059549483,-64.392879018192,28.4120529172088
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",59.1804351541802,-81.6689068194848,-22.3788008002099
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-8.74008676653927,-65.1028093207734,14.835166689802
"Right_Lateral_11-Tip_of_the_jugular_process",-13.0995546408943,-59.3093687614927,29.8266273954717
"Right_Lateral_14-Tip_of_the_postmandibular_process",19.4900955592852,-67.7036041449897,-15.6292315477963
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",54.0808665041948,-82.4353008686988,-22.8379763647268
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",50.5736497651467,-82.6037297673162,-18.3120219950799
"Right_Lateral_4-Posterior_end_of_molar_row",27.4276263649256,-73.9008514074305,1.10385806494355
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",33.3720471214319,-76.1879280076288,-14.6345327001747
"Right_Lateral_6-Tip_of_the_postorbital_process",26.7704712353435,-56.2209529744165,-14.6244091031523
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",22.0597391849148,-63.0306521653232,6.17030415407271
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",3.12481072162821,-70.0571969968984,6.08256448909357
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",11.4426909553077,-68.6018746682547,21.1512190813611
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",63.2362990815061,-82.6204364909248,-16.1499915677595
"Ventral_10-Posterior_edge_of_the_jugular_foramen",-7.77495621538284,-56.479620766292,31.540906030304
"Ventral_12-Anterior_point_of_the_foramen_magnum",-5.1054141734879,-52.2782100550589,39.7848114583049
"Ventral_13-Posterior_point_of_incisive_foramen",60.077032862306,-78.3568763087127,-12.8898403988204
"Ventral_14-Anterior_edge_of_P4",53.7682782867727,-72.9255894397569,6.46752980821566
"Ventral_15-Posterior_edge_of_P4",48.0799031874974,-69.7388196935058,15.4837330721833
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",39.1906812314665,-67.87402616663,14.7902145037053
"Ventral_18-Tip_of_ventral_squamosal_projection",25.0494990581511,-59.0306550847301,32.3535879889654
"Ventral_19-Anterior_point_of_external_auditory_meatus",22.0409839658599,-51.1004207911282,38.3153401893007
"Ventral_2-Posterior_point_of_incisive_foramen",57.7048821033247,-79.8759974326462,-14.918168551163
"Ventral_20-Posterior_edge_of_the_jugular_foramen",2.66498698542917,-50.3544770616905,40.709793568205
"Ventral_3-Anterior_edge_of_P4",37.9197964174608,-82.0004445050532,-8.63119895559646
"Ventral_4-Posterior_edge_of_P4",27.9142013006184,-81.5634188422278,-3.72506606826411
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",26.7865300186202,-74.436264120436,2.70452931812946
"Ventral_6-Posterior_junction_of_left_and_right_palatine",23.5793658799661,-66.745076325686,15.5925545342032
"Ventral_8-Tip_of_ventral_squamosal_projection",6.03048365795387,-70.7296650325516,14.4828109152198
"Ventral_9-Anterior_point_of_external_auditory_meatus",-4.07174787801051,-66.9384647781816,14.7719396317956
