"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",72.0586862098407,-54.6929318047327,-10.9169514984555
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",80.1887406775223,-59.8048228391999,-0.13283344643838
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",6.65471485409956,-38.4871365592876,30.2103722080953
"Left_Lateral_11-Tip_of_the_jugular_process",-9.15913427601967,-42.5116294298694,30.2272016489928
"Left_Lateral_14-Tip_of_the_postmandibular_process",44.7272375088254,-34.0869489124319,12.2569091840201
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",78.0647472437452,-57.1418379945674,2.67667002542122
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",73.2886026979078,-57.0400551340093,5.76905612165679
"Left_Lateral_4-Posterior_end_of_molar_row",42.0199229531324,-52.5178694008106,13.7478450957331
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",57.6390868073686,-44.7374493037379,11.0061747388598
"Left_Lateral_6-Tip_of_the_postorbital_process",43.8323530183179,-36.1396129880486,-1.28064309515444
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",28.4844723427934,-49.8434935019664,7.9450639305411
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",22.5089682093809,-39.0413366701783,26.7629166428434
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",14.5349998830415,-55.524135808273,21.894113764875
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",76.9441439401544,-69.4004011517994,-5.65408735843994
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-4.57824664188453,-69.7856559725957,5.33967959653592
"Right_Lateral_11-Tip_of_the_jugular_process",-16.1013104883772,-63.6100122689858,13.310132135722
"Right_Lateral_14-Tip_of_the_postmandibular_process",33.9578124798058,-70.1145818463136,-14.723199021327
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",72.5528884854053,-72.1893971575389,-7.79408585984532
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",67.544733083183,-72.631208217808,-4.94738067945448
"Right_Lateral_4-Posterior_end_of_molar_row",36.2560801079877,-67.860174314883,3.90334192252453
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",48.1700112550894,-72.1226890436922,-8.87551776009866
"Right_Lateral_6-Tip_of_the_postorbital_process",36.7564268597206,-57.2646850627971,-16.4541842911782
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",26.8766342043683,-54.0716127739626,5.67357768221405
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",10.3170965138079,-73.9409951885056,0.69075956533518
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",10.8938023949338,-63.4572875025784,16.0086474898902
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",78.3891718956475,-67.7569928770024,0.689667352113354
"Ventral_10-Posterior_edge_of_the_jugular_foramen",-13.0210585874053,-60.3978764942207,14.1492500562191
"Ventral_12-Anterior_point_of_the_foramen_magnum",-14.4261397523758,-54.218331665122,24.1158122357717
"Ventral_13-Posterior_point_of_incisive_foramen",72.8984969464001,-64.0078608165927,0.882551010403636
"Ventral_14-Anterior_edge_of_P4",57.5771833385147,-57.4677376134131,15.7195550393423
"Ventral_15-Posterior_edge_of_P4",48.3574174000288,-53.3366505029483,20.2057865400968
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",40.9669501903577,-54.2722957949472,15.8681627708243
"Ventral_18-Tip_of_ventral_squamosal_projection",17.5701634994366,-47.6128843743441,25.5678256518008
"Ventral_19-Anterior_point_of_external_auditory_meatus",10.2445140471183,-41.2510511194117,27.9236184768763
"Ventral_2-Posterior_point_of_incisive_foramen",72.1821809968089,-67.2663202738512,-0.911071381678171
"Ventral_20-Posterior_edge_of_the_jugular_foramen",-7.68841617621807,-44.1835507185829,27.0499571507259
"Ventral_3-Anterior_edge_of_P4",51.1171827442088,-75.2859096869694,2.03294987336925
"Ventral_4-Posterior_edge_of_P4",40.1431460671819,-76.158000145373,2.94659907300225
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",35.7163352907905,-68.9795391978574,5.19086073646179
"Ventral_6-Posterior_junction_of_left_and_right_palatine",26.5943226882318,-59.1924942126238,12.769844593314
"Ventral_8-Tip_of_ventral_squamosal_projection",10.2830999871092,-68.8690773232709,8.98251207719072
"Ventral_9-Anterior_point_of_external_auditory_meatus",0.0963172821324463,-69.7940622349013,6.35946926487548
