"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",67.0813084819549,-56.6867564923655,-7.96960558213758
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",75.9700970372917,-60.9259671070494,2.35087332158308
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",4.91745841572438,-34.636583943428,33.2891184415063
"Left_Lateral_11-Tip_of_the_jugular_process",-11.1948277495693,-40.5543737585406,32.4582832376388
"Left_Lateral_14-Tip_of_the_postmandibular_process",41.7804624362908,-33.5836315465943,13.6825522341459
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",74.5971352836023,-57.9097013667562,6.28226994424262
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",69.9366165280288,-58.0124766879412,9.09369931716611
"Left_Lateral_4-Posterior_end_of_molar_row",37.8006317118717,-51.7268320435773,16.9678645022307
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",53.9267070653872,-45.8986370087931,12.5049699747984
"Left_Lateral_6-Tip_of_the_postorbital_process",40.0201440878018,-35.9035635078984,-0.626496746713022
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",26.0820131234793,-48.7940761529798,11.4910042174716
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",20.0284103299501,-36.5530708837285,28.9618585577716
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",12.4898943887969,-53.7547476661151,25.5331710319664
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",73.3733752569115,-68.3651979154612,-3.93197249766806
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-7.06967469938622,-69.4912003175743,5.51450446700556
"Right_Lateral_11-Tip_of_the_jugular_process",-18.4118854660854,-61.6905112124841,15.8635350499419
"Right_Lateral_14-Tip_of_the_postmandibular_process",29.7112461755725,-68.6420706331399,-12.2949331445898
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",69.0703988802299,-71.1897636541385,-5.55272890125217
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",64.481836492469,-71.712807941522,-2.69357704740764
"Right_Lateral_4-Posterior_end_of_molar_row",32.798958117616,-65.6523830898084,5.44358468631594
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",44.9338678682814,-69.4583021576908,-6.76544475404501
"Right_Lateral_6-Tip_of_the_postorbital_process",34.2135895209773,-54.6658863552802,-14.0786342735904
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",23.4599736798357,-56.1818011121969,5.47410743117564
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",8.07580503087724,-71.3310199871879,1.97146176373696
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",9.10505896254253,-62.5483481350069,18.0502645285405
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",74.7856221807272,-66.5349273108751,2.03296969053674
"Ventral_10-Posterior_edge_of_the_jugular_foramen",-14.5208750975873,-57.2617956292843,18.4454427987671
"Ventral_12-Anterior_point_of_the_foramen_magnum",-15.4811518629578,-52.812066578348,26.2751726497265
"Ventral_13-Posterior_point_of_incisive_foramen",69.5848675258074,-62.4689395529297,2.88680107568616
"Ventral_14-Anterior_edge_of_P4",54.4773210289593,-54.9375757126027,17.065076653297
"Ventral_15-Posterior_edge_of_P4",45.4525508847318,-52.2368889747205,22.2865642034258
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",37.0126780494238,-52.2280000822182,18.742561429615
"Ventral_18-Tip_of_ventral_squamosal_projection",15.5388820366171,-46.1148218139107,27.1543825708783
"Ventral_19-Anterior_point_of_external_auditory_meatus",8.23258798046718,-38.8088604773015,31.7092021499389
"Ventral_2-Posterior_point_of_incisive_foramen",68.1973171457678,-65.2839321282922,0.742590695497379
"Ventral_20-Posterior_edge_of_the_jugular_foramen",-10.3946506048253,-45.069822148395,27.7802691690722
"Ventral_3-Anterior_edge_of_P4",47.5255331128565,-72.9101542330266,2.67072184685019
"Ventral_4-Posterior_edge_of_P4",37.114296557153,-73.8056865248102,4.14235306885255
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",31.6998039043222,-66.5290736356731,6.81477662134273
"Ventral_6-Posterior_junction_of_left_and_right_palatine",22.8366646943639,-57.3397847697354,15.3746675945531
"Ventral_8-Tip_of_ventral_squamosal_projection",8.44577742399276,-66.9260493633217,10.9955002251541
"Ventral_9-Anterior_point_of_external_auditory_meatus",-2.02203372405791,-67.7641665356343,8.04826062468158
