"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-21.0929054016761,-44.7651910651853,44.1772242282866
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-31.3868874910955,-45.5935892134478,19.1900709259371
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",54.619325999183,-77.5146555192271,-3.2522189095561
"Left_Lateral_11-Tip_of_the_jugular_process",74.1080751330308,-72.8126479287489,8.78031583060473
"Left_Lateral_14-Tip_of_the_postmandibular_process",13.1006074801461,-49.4072040256396,-1.11437196930197
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-28.3760391932614,-48.6783458354279,14.7418585173296
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-21.8682775604137,-49.3291025986833,12.2764870572396
"Left_Lateral_4-Posterior_end_of_molar_row",13.7572484232561,-56.8131789636163,12.7978255251775
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-2.91821034032637,-56.3129764121849,2.17263918097944
"Left_Lateral_6-Tip_of_the_postorbital_process",13.5137987231681,-40.1844387125139,-0.347201653793585
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",28.3061020174022,-49.9234210647655,6.52174761806697
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",39.3858730321699,-73.9356342077544,0.52959756846727
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",45.8909192350215,-63.6445301666449,19.2291130353959
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-29.5840294383006,-43.6791831381002,47.4431674852385
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",64.043067549418,-37.2761323907856,33.3559074576591
"Right_Lateral_11-Tip_of_the_jugular_process",79.374259378879,-50.3597818941386,28.761247816242
"Right_Lateral_14-Tip_of_the_postmandibular_process",19.0813006054312,-31.6169175926396,54.3552368808589
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-24.6401138903245,-39.4996044613382,48.6979607341058
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-18.0672799275135,-40.2865808292104,45.5077563193003
"Right_Lateral_4-Posterior_end_of_molar_row",16.8794367341924,-46.9553880208883,37.5859649492078
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",3.23716047234051,-35.911826774911,47.8512098788568
"Right_Lateral_6-Tip_of_the_postorbital_process",16.4191656449038,-41.7631372767002,66.6745112277372
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",29.7239782645316,-53.3026603818259,45.7517275728249
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",47.6766141110023,-34.662437455792,35.3335606832972
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",47.7737002276052,-55.196904702276,27.0534690625277
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-30.5980563321653,-41.6669442798537,21.3039691615877
"Ventral_10-Posterior_edge_of_the_jugular_foramen",75.3374461243276,-53.6291590867878,23.7141852611759
"Ventral_12-Anterior_point_of_the_foramen_magnum",77.3903759750397,-62.3145005306551,20.4675054832121
"Ventral_13-Posterior_point_of_incisive_foramen",-24.4739228267494,-43.021280252989,17.1947783637028
"Ventral_14-Anterior_edge_of_P4",-5.45135948634803,-58.4638191398818,14.3506482610433
"Ventral_15-Posterior_edge_of_P4",5.4559343981845,-64.9338312299985,12.4590339107888
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",14.1877831830232,-59.7222667767391,12.7084988252389
"Ventral_18-Tip_of_ventral_squamosal_projection",44.5157019250708,-69.8350826706343,10.1395730601999
"Ventral_19-Anterior_point_of_external_auditory_meatus",52.7924180328372,-74.6870994099338,2.74900500187338
"Ventral_2-Posterior_point_of_incisive_foramen",-23.7740790918113,-39.4761118879361,19.4940703594494
"Ventral_20-Posterior_edge_of_the_jugular_foramen",72.4635796042252,-66.630635224041,12.3645877431895
"Ventral_3-Anterior_edge_of_P4",-1.44443975175677,-39.6188407143229,29.6118172092296
"Ventral_4-Posterior_edge_of_P4",10.690905322555,-39.2197269510733,33.6280367957036
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",17.8771163643578,-43.5659936494451,26.9060061218461
"Ventral_6-Posterior_junction_of_left_and_right_palatine",33.1855666485625,-54.3426589618198,19.60481747292
"Ventral_8-Tip_of_ventral_squamosal_projection",49.6488786765247,-45.7575383021115,32.0948232825572
"Ventral_9-Anterior_point_of_external_auditory_meatus",59.7754407284615,-39.6230861192406,33.339667004321
